customer_id,amount,txn_time,merchant,txn_type,channel
1055,7378.26,2025-05-07 20:47:51,JB HiFi,debit,mobile app
1071,19294.99,2025-02-26 12:23:12,JB HiFi,transfer,branch
1057,6743.97,2025-03-24 06:36:20,Amazon,credit,mobile app
1071,5635.42,2025-02-25 19:30:15,Amazon,atm,online
1064,12972.81,2025-02-07 09:47:34,Uber,credit,branch
1034,14663.18,2025-05-05 00:57:49,JB HiFi,atm,online
1017,12389.05,2025-01-31 20:45:37,Uber,credit,online
1063,3349.76,2025-02-18 17:47:18,JB HiFi,credit,mobile app
1083,19559.8,2025-01-06 03:05:16,unknown,credit,branch
1010,8078.37,2025-04-25 16:41:16,unknown,credit,mobile app
1044,7203.29,2025-04-01 21:28:58,Apple,transfer,branch
1061,4572.93,2025-02-03 14:50:18,Uber,atm,branch
1042,4034.76,2025-04-28 03:27:00,unknown,debit,mobile app
1086,4928.69,2025-05-07 18:22:56,JB HiFi,credit,online
1050,5984.56,2025-05-08 04:15:34,Uber,transfer,mobile app
1065,10844.97,2025-01-18 19:08:27,Amazon,atm,branch
1052,4234.59,2025-02-12 21:51:31,JB HiFi,credit,mobile app
1096,13495.92,2025-04-05 00:35:40,Amazon,transfer,branch
1075,1107.53,2025-01-10 07:48:47,Uber,credit,mobile app
1098,19581.36,2025-05-02 07:30:20,Amazon,credit,online
1067,8716.35,2025-03-21 22:55:20,Uber,transfer,branch
1084,8179.65,2025-03-06 12:42:04,unknown,debit,online
1049,16315.48,2025-05-01 21:28:41,JB HiFi,credit,branch
1059,3944.03,2025-05-02 15:32:50,unknown,transfer,online
1070,14791.69,2025-02-09 11:39:12,JB HiFi,debit,branch
1063,18060.53,2025-02-08 22:02:01,Apple,credit,mobile app
1094,4227.21,2025-03-20 06:17:47,Woolworths,credit,branch
1067,11111.65,2025-02-05 10:52:39,JB HiFi,debit,mobile app
1082,13979.05,2025-05-03 07:46:50,unknown,debit,branch
1048,3853.12,2025-01-21 11:10:50,unknown,transfer,online
1034,4988.64,2025-03-01 04:19:00,Uber,atm,online
1041,5429.06,2025-02-28 00:04:12,unknown,atm,branch
1066,19954.88,2025-01-14 17:06:55,Amazon,debit,branch
1043,16017.03,2025-01-06 05:53:16,Uber,debit,online
1072,15589.59,2025-01-27 23:25:07,Woolworths,credit,online
1032,9073.08,2025-03-24 14:44:32,Apple,credit,mobile app
1001,18658.15,2025-02-26 21:14:51,Apple,atm,online
1024,11377.09,2025-01-04 13:58:51,Amazon,debit,online
1039,4526.81,2025-03-08 06:47:13,Uber,debit,branch
1049,12588.53,2025-02-02 20:42:08,unknown,atm,branch
1079,5029.77,2025-05-03 08:58:11,unknown,credit,mobile app
1085,2315.45,2025-01-25 23:34:45,Uber,debit,online
1078,669.69,2025-04-22 10:42:35,Woolworths,atm,mobile app
1063,17853.68,2025-05-03 00:05:43,unknown,transfer,branch
1084,7657.48,2025-05-02 22:30:20,unknown,debit,online
1068,12321.95,2025-01-13 00:03:56,Woolworths,atm,mobile app
1053,5289.5,2025-03-09 23:43:10,Amazon,transfer,online
1031,1496.9,2025-03-03 08:34:33,Apple,debit,online
1028,19228.73,2025-02-26 04:43:08,unknown,debit,online
1018,8284.98,2025-02-17 11:54:27,Amazon,transfer,mobile app
1097,18092.0,2025-05-02 01:12:54,Apple,atm,mobile app
1019,10276.76,2025-01-11 16:01:38,Apple,transfer,branch
1040,9555.2,2025-02-27 10:29:04,JB HiFi,transfer,mobile app
1003,3811.19,2025-05-04 20:58:37,Uber,debit,mobile app
1049,4273.93,2025-03-23 06:08:22,JB HiFi,transfer,online
1022,18581.39,2025-01-14 15:40:05,unknown,transfer,online
1063,9364.11,2025-03-15 17:07:26,unknown,debit,branch
1055,14271.7,2025-03-23 08:02:55,unknown,credit,branch
1009,7141.8,2025-02-27 02:55:00,JB HiFi,credit,mobile app
1060,13083.38,2025-04-16 05:45:53,unknown,atm,mobile app
1077,14138.96,2025-02-02 18:55:00,Apple,debit,online
1028,13376.93,2025-02-10 09:32:11,Woolworths,credit,mobile app
1036,10454.08,2025-02-02 02:02:25,Apple,credit,online
1051,884.8,2025-02-02 08:30:54,Amazon,debit,branch
1054,2694.78,2025-03-28 15:20:50,Uber,credit,online
1073,10351.16,2025-01-17 21:46:12,unknown,debit,branch
1008,4443.62,2025-02-07 17:22:15,Woolworths,debit,mobile app
1004,2070.17,2025-01-12 06:07:19,Amazon,atm,mobile app
1072,8872.89,2025-01-13 21:09:50,unknown,credit,branch
1066,15235.15,2025-03-01 07:33:47,Uber,atm,online
1027,2751.69,2025-03-15 13:21:19,Apple,credit,online
1022,4916.62,2025-03-16 13:45:27,JB HiFi,transfer,mobile app
1094,1867.75,2025-02-15 17:44:09,Amazon,debit,branch
1052,12790.3,2025-02-09 06:00:13,Woolworths,atm,branch
1071,17007.1,2025-03-21 20:46:29,Woolworths,atm,online
1048,6787.74,2025-01-10 14:47:12,JB HiFi,transfer,mobile app
1087,12001.0,2025-02-15 05:38:43,Uber,transfer,branch
1059,10310.6,2025-02-24 10:14:04,Amazon,atm,branch
1043,16715.36,2025-01-04 13:05:25,Uber,debit,mobile app
1041,2168.16,2025-03-26 15:47:06,Amazon,debit,mobile app
1058,9969.5,2025-04-05 12:30:37,Apple,transfer,online
1001,19001.6,2025-05-07 19:56:13,Woolworths,transfer,online
1061,10884.01,2025-04-03 22:15:03,unknown,transfer,branch
1056,18779.31,2025-02-18 07:52:24,Uber,credit,mobile app
1027,18257.71,2025-01-07 07:34:23,Apple,transfer,online
1012,583.26,2025-04-26 08:59:30,unknown,debit,branch
1055,16285.11,2025-03-14 18:18:53,JB HiFi,transfer,online
1036,244.72,2025-01-04 10:08:47,Woolworths,atm,branch
1042,16437.24,2025-04-11 21:47:05,JB HiFi,credit,mobile app
1087,2490.03,2025-04-24 19:51:16,Amazon,atm,mobile app
1063,4965.89,2025-03-24 14:40:23,Amazon,atm,online
1016,7885.33,2025-05-07 17:41:50,Apple,transfer,online
1027,4887.28,2025-01-09 16:16:34,Amazon,atm,online
1088,12899.61,2025-01-29 06:18:43,JB HiFi,atm,online
1047,10984.81,2025-03-28 22:18:46,Amazon,credit,branch
1025,11574.94,2025-04-05 00:24:30,Woolworths,credit,online
1054,17223.26,2025-03-10 08:41:33,Apple,credit,branch
1031,8141.67,2025-03-23 14:02:46,Apple,atm,branch
1084,798.37,2025-04-29 01:42:51,JB HiFi,transfer,online
1006,6140.11,2025-03-02 18:42:23,unknown,atm,mobile app
1037,13995.61,2025-01-28 12:53:18,unknown,credit,online
1010,18118.06,2025-04-23 10:36:05,JB HiFi,credit,online
1039,14412.15,2025-04-08 11:58:06,Apple,atm,online
1040,8670.74,2025-03-27 10:17:43,JB HiFi,transfer,branch
1071,9131.66,2025-03-07 20:26:48,Uber,credit,online
1011,1867.26,2025-05-06 05:05:06,Uber,credit,online
1058,16086.74,2025-04-24 13:11:09,Uber,transfer,branch
1058,5423.71,2025-01-23 12:11:48,JB HiFi,debit,branch
1097,4719.89,2025-03-03 16:04:15,JB HiFi,credit,branch
1015,10493.74,2025-05-04 19:10:41,Woolworths,atm,online
1054,9351.64,2025-03-01 12:25:47,Uber,transfer,mobile app
1080,2778.79,2025-03-03 17:21:05,JB HiFi,transfer,mobile app
1046,9254.22,2025-02-23 11:23:04,JB HiFi,debit,mobile app
1024,31.32,2025-03-22 22:12:24,Woolworths,credit,branch
1019,13468.17,2025-04-02 23:55:01,Apple,atm,online
1074,7882.72,2025-01-24 05:41:21,Woolworths,transfer,online
1087,5.74,2025-02-27 20:24:30,Woolworths,debit,mobile app
1049,9994.0,2025-01-25 00:09:42,Apple,transfer,branch
1013,18692.43,2025-02-02 02:37:51,Woolworths,debit,mobile app
1075,12629.97,2025-01-18 10:32:17,Uber,atm,online
1028,17640.96,2025-04-28 19:57:45,Uber,credit,branch
1100,15638.82,2025-04-22 03:58:34,Amazon,debit,online
1010,1567.51,2025-04-17 18:24:53,Amazon,credit,mobile app
1014,9108.72,2025-02-07 03:39:46,unknown,atm,mobile app
1023,3608.48,2025-04-22 03:00:11,Woolworths,atm,mobile app
1001,18311.12,2025-04-17 02:11:21,JB HiFi,debit,online
1058,7735.16,2025-04-18 18:00:46,Woolworths,transfer,mobile app
1089,10830.42,2025-04-12 20:06:51,JB HiFi,credit,mobile app
1004,14490.93,2025-02-13 11:46:25,Uber,atm,online
1033,8277.79,2025-04-11 08:10:22,Apple,transfer,mobile app
1016,8320.09,2025-02-26 12:43:33,Apple,transfer,mobile app
1053,1255.95,2025-04-08 00:50:30,Apple,debit,online
1100,10110.07,2025-01-17 07:21:36,unknown,atm,mobile app
1068,4229.62,2025-03-10 15:07:01,Uber,atm,mobile app
1070,16345.19,2025-03-04 15:07:59,Uber,transfer,online
1089,14348.07,2025-02-27 22:46:33,unknown,transfer,online
1011,4338.59,2025-04-05 23:07:48,Woolworths,atm,branch
1051,14008.21,2025-01-17 05:17:47,Amazon,credit,branch
1073,4198.59,2025-05-03 20:14:47,Amazon,atm,mobile app
1029,10049.76,2025-02-10 10:15:27,JB HiFi,atm,branch
1083,1679.7,2025-04-20 11:15:29,Apple,debit,branch
1026,9354.62,2025-01-01 21:53:34,Apple,transfer,branch
1090,5896.99,2025-01-05 19:58:03,Woolworths,transfer,online
1096,2317.77,2025-01-19 13:52:26,Woolworths,debit,online
1094,13152.52,2025-02-24 02:55:06,Apple,credit,branch
1051,17013.72,2025-04-11 15:53:47,Apple,transfer,online
1045,2044.41,2025-01-18 04:34:38,Amazon,transfer,branch
1074,17841.29,2025-05-08 00:14:02,Woolworths,credit,branch
1079,1714.25,2025-05-01 10:25:11,JB HiFi,atm,online
1057,9721.72,2025-03-25 11:19:24,unknown,atm,mobile app
1038,11995.49,2025-01-22 13:02:08,Woolworths,credit,mobile app
1088,631.18,2025-05-03 20:25:28,Apple,credit,branch
1082,4767.5,2025-03-09 10:54:47,JB HiFi,credit,branch
1008,6353.57,2025-02-02 17:53:45,Woolworths,atm,online
1076,7081.71,2025-03-28 16:52:50,Amazon,atm,online
1029,15107.57,2025-01-02 09:58:00,Uber,transfer,online
1087,14504.93,2025-02-08 03:10:16,JB HiFi,atm,online
1090,3250.79,2025-04-21 22:02:18,Uber,debit,mobile app
1042,2162.19,2025-02-21 18:42:30,Amazon,atm,branch
1026,12705.69,2025-04-07 04:57:24,unknown,transfer,online
1033,937.15,2025-01-24 17:05:12,JB HiFi,credit,branch
1034,4790.88,2025-01-12 22:43:37,Apple,transfer,mobile app
1056,247.38,2025-03-27 03:21:00,Apple,atm,online
1086,18311.54,2025-01-04 04:12:38,Amazon,transfer,mobile app
1003,16301.06,2025-04-03 23:11:12,Uber,debit,online
1062,16173.23,2025-01-16 12:30:06,JB HiFi,credit,branch
1054,13500.92,2025-02-07 14:01:32,Apple,debit,mobile app
1058,2866.14,2025-02-28 19:32:34,Apple,debit,branch
1064,10746.09,2025-02-28 09:50:22,JB HiFi,transfer,mobile app
1068,1104.98,2025-02-10 15:27:23,Amazon,debit,online
1029,903.8,2025-05-04 19:31:15,JB HiFi,atm,mobile app
1054,16812.88,2025-03-22 19:34:01,Uber,transfer,online
1093,13241.96,2025-01-26 00:45:43,Apple,debit,mobile app
1094,11171.23,2025-02-02 12:27:36,unknown,transfer,mobile app
1011,13590.06,2025-04-20 19:24:58,JB HiFi,credit,online
1018,14530.67,2025-04-12 15:41:02,JB HiFi,debit,mobile app
1089,11953.75,2025-03-13 13:25:29,JB HiFi,credit,online
1034,13396.89,2025-04-09 02:43:00,unknown,atm,mobile app
1021,16812.01,2025-04-15 01:12:43,Amazon,transfer,online
1029,1905.37,2025-05-02 06:22:08,JB HiFi,credit,online
1031,13288.36,2025-03-22 20:21:44,unknown,debit,online
1034,10480.83,2025-04-18 05:16:14,Uber,credit,mobile app
1001,9172.69,2025-01-15 06:53:22,Uber,atm,online
1053,774.6,2025-02-04 03:09:59,Woolworths,transfer,online
1075,10152.08,2025-01-08 12:18:38,unknown,transfer,branch
1065,15500.96,2025-04-22 05:57:07,Apple,transfer,branch
1041,13593.99,2025-04-07 08:22:36,Uber,credit,mobile app
1025,8220.31,2025-01-10 21:35:36,Amazon,credit,branch
1060,16575.02,2025-04-25 12:22:07,Amazon,credit,mobile app
1083,15629.73,2025-02-02 01:15:40,Woolworths,transfer,branch
1098,17339.32,2025-04-05 05:53:55,Apple,atm,branch
1016,6367.52,2025-01-25 22:56:10,JB HiFi,atm,mobile app
1000,5550.51,2025-04-20 23:28:55,Uber,credit,online
1036,365.74,2025-03-06 05:20:23,Uber,atm,branch
1087,18738.71,2025-02-03 01:57:11,Woolworths,transfer,branch
1022,18122.67,2025-04-24 23:10:23,Woolworths,atm,mobile app
1063,8959.57,2025-05-06 10:56:14,Uber,transfer,mobile app
1083,6601.53,2025-03-31 20:30:33,JB HiFi,credit,mobile app
1033,5055.7,2025-03-14 04:54:56,JB HiFi,atm,online
1084,718.84,2025-01-06 08:46:18,Uber,transfer,online
1087,8650.69,2025-01-12 22:42:48,unknown,atm,online
1077,16457.58,2025-03-26 14:33:21,JB HiFi,transfer,online
1088,13943.03,2025-04-24 00:32:31,Uber,atm,online
1067,10860.78,2025-01-30 00:54:00,Amazon,credit,mobile app
1095,9154.37,2025-03-14 09:06:01,Uber,transfer,mobile app
1098,2569.54,2025-03-19 23:23:24,Amazon,credit,online
1054,6843.94,2025-03-09 13:46:44,Uber,transfer,branch
1021,2278.31,2025-02-25 12:50:17,unknown,atm,online
1033,1326.57,2025-04-29 17:30:14,Uber,atm,online
1052,17988.85,2025-01-01 20:53:52,Uber,credit,branch
1098,8783.94,2025-01-09 20:15:37,Apple,atm,branch
1029,19087.02,2025-03-27 18:37:59,unknown,transfer,branch
1002,12572.28,2025-01-07 16:01:53,Apple,credit,mobile app
1037,17128.58,2025-04-09 10:39:42,Woolworths,atm,mobile app
1018,17415.2,2025-02-13 02:30:36,Woolworths,credit,branch
1002,12527.18,2025-03-09 16:40:19,Apple,credit,branch
1038,3353.46,2025-01-09 08:20:30,Uber,atm,branch
1082,4226.51,2025-04-21 13:23:12,Apple,credit,mobile app
1084,6684.24,2025-02-21 14:18:10,Apple,debit,branch
1011,5981.14,2025-01-16 17:35:37,Amazon,transfer,mobile app
1031,7286.31,2025-03-24 04:13:43,Uber,debit,branch
1066,6417.29,2025-02-21 12:02:45,JB HiFi,debit,mobile app
1041,10044.81,2025-04-04 16:14:46,unknown,credit,branch
1096,5315.89,2025-04-01 12:56:30,JB HiFi,atm,mobile app
1075,9889.64,2025-02-28 08:32:16,Woolworths,credit,online
1044,15813.25,2025-03-30 02:46:25,Woolworths,transfer,mobile app
1066,13649.89,2025-04-21 15:07:47,Apple,credit,branch
1095,18528.38,2025-01-08 07:14:08,Uber,credit,online
1007,9162.83,2025-01-11 17:21:19,unknown,transfer,online
1058,7735.02,2025-04-20 08:34:35,Uber,debit,branch
1018,3503.67,2025-03-11 12:03:02,Amazon,transfer,online
1094,12185.29,2025-01-21 07:49:55,Apple,credit,mobile app
1024,2668.53,2025-04-07 14:25:51,unknown,atm,branch
1078,18488.03,2025-02-12 02:48:48,Woolworths,atm,mobile app
1068,3401.65,2025-03-01 03:05:53,JB HiFi,debit,branch
1029,11205.83,2025-01-04 07:30:40,Amazon,transfer,branch
1035,8262.52,2025-03-20 13:59:52,unknown,debit,online
1029,1122.55,2025-02-08 00:59:48,Apple,transfer,mobile app
1052,9184.11,2025-04-26 23:29:00,Apple,debit,branch
1049,17152.36,2025-04-13 23:01:28,Woolworths,atm,online
1011,6395.03,2025-04-02 14:44:27,Uber,transfer,online
1014,11455.69,2025-02-05 04:44:33,JB HiFi,credit,mobile app
1009,15655.32,2025-02-09 21:21:51,JB HiFi,credit,mobile app
1075,4230.11,2025-02-18 13:33:12,Amazon,debit,online
1062,7166.54,2025-01-26 17:40:52,Woolworths,credit,online
1036,9547.79,2025-02-23 21:51:06,Uber,debit,online
1070,7717.95,2025-05-03 13:44:00,Apple,credit,branch
1051,3720.29,2025-01-26 06:09:21,unknown,debit,online
1005,16476.84,2025-02-04 17:01:45,Woolworths,debit,mobile app
1054,11979.61,2025-02-16 11:27:51,JB HiFi,atm,online
1053,19710.07,2025-03-31 13:24:26,Woolworths,credit,mobile app
1017,6122.9,2025-02-28 09:03:43,JB HiFi,credit,mobile app
1029,5314.57,2025-02-02 07:31:13,Woolworths,atm,branch
1040,38.04,2025-01-01 01:12:20,Woolworths,transfer,branch
1002,13635.99,2025-03-28 21:51:04,unknown,atm,online
1086,6067.34,2025-04-09 15:29:23,Amazon,debit,mobile app
1092,7592.03,2025-04-14 07:18:27,Apple,transfer,branch
1005,2098.82,2025-04-26 03:09:19,Amazon,credit,branch
1062,17500.31,2025-01-31 07:46:01,unknown,credit,mobile app
1074,18622.21,2025-04-15 02:11:24,unknown,atm,online
1083,10195.58,2025-01-13 06:25:48,JB HiFi,transfer,mobile app
1070,17746.19,2025-04-22 20:27:56,Woolworths,debit,mobile app
1064,163.26,2025-04-27 08:47:23,Woolworths,credit,branch
1015,16754.13,2025-01-09 22:51:25,JB HiFi,transfer,online
1064,16646.09,2025-03-31 01:23:12,Apple,atm,mobile app
1012,15080.6,2025-03-08 21:27:08,JB HiFi,transfer,online
1013,11528.75,2025-02-06 17:42:12,Uber,credit,branch
1029,11742.03,2025-01-30 23:38:17,Uber,debit,online
1047,8496.4,2025-04-25 07:00:20,Uber,atm,branch
1093,721.43,2025-02-09 12:59:35,Woolworths,transfer,mobile app
1049,7929.31,2025-03-05 16:52:49,Uber,atm,mobile app
1072,2254.21,2025-04-27 16:13:01,JB HiFi,credit,branch
1054,19845.81,2025-04-23 16:45:49,Uber,transfer,mobile app
1044,13567.15,2025-02-05 04:13:18,JB HiFi,atm,online
1053,8788.73,2025-04-28 22:48:22,Uber,credit,mobile app
1085,18916.48,2025-03-03 01:56:25,JB HiFi,transfer,online
1091,6239.25,2025-04-08 06:23:47,Uber,credit,branch
1094,250.63,2025-01-14 18:29:57,Woolworths,atm,mobile app
1042,15973.26,2025-04-06 05:24:54,Uber,transfer,mobile app
1045,15793.05,2025-01-06 04:03:54,unknown,atm,online
1083,3754.37,2025-05-05 17:03:19,Apple,transfer,branch
1072,3284.49,2025-04-07 23:13:00,unknown,debit,mobile app
1058,8342.69,2025-01-03 17:43:06,Apple,credit,branch
1036,10768.0,2025-02-15 17:29:01,Woolworths,debit,mobile app
1023,7255.86,2025-05-03 11:44:30,JB HiFi,transfer,online
1045,16408.81,2025-03-19 02:17:27,Apple,atm,online
1095,15660.21,2025-03-29 06:37:06,Apple,atm,online
1017,12227.82,2025-01-13 01:32:49,JB HiFi,transfer,mobile app
1048,15622.29,2025-01-28 22:21:03,JB HiFi,debit,mobile app
1048,9792.54,2025-01-17 17:29:59,Uber,credit,online
1081,16325.54,2025-01-31 06:40:51,Uber,atm,branch
1044,4945.66,2025-01-03 11:38:54,Uber,credit,online
1008,917.17,2025-01-23 16:19:48,unknown,debit,online
1045,10913.53,2025-05-04 04:48:34,unknown,transfer,mobile app
1005,13668.06,2025-01-20 11:49:08,Amazon,transfer,online
1080,6302.52,2025-01-29 18:50:37,Apple,transfer,online
1059,14569.5,2025-03-07 14:09:25,JB HiFi,debit,online
1067,17727.78,2025-02-23 02:45:40,unknown,atm,online
1093,560.19,2025-03-13 14:24:37,unknown,credit,branch
1050,7264.68,2025-03-27 17:36:16,Apple,debit,mobile app
1080,14287.94,2025-03-19 18:33:33,Apple,atm,mobile app
1076,10079.07,2025-01-22 03:10:40,Uber,transfer,mobile app
1001,2507.94,2025-04-24 06:24:26,JB HiFi,debit,branch
1027,8249.18,2025-04-14 02:12:52,JB HiFi,credit,online
1069,749.06,2025-05-04 11:01:36,unknown,credit,mobile app
1085,2049.31,2025-04-21 12:44:42,Amazon,credit,mobile app
1048,11034.93,2025-04-22 05:25:19,unknown,transfer,mobile app
1008,2908.81,2025-02-28 21:43:06,Amazon,debit,mobile app
1053,7780.96,2025-03-07 21:21:12,Amazon,transfer,branch
1007,2687.3,2025-01-11 13:58:02,Apple,credit,mobile app
1048,8796.85,2025-04-16 10:50:47,Amazon,debit,online
1068,14142.97,2025-04-02 00:00:47,Woolworths,credit,mobile app
1001,5351.08,2025-04-07 15:10:35,unknown,transfer,mobile app
1020,13962.03,2025-03-01 01:55:16,Amazon,transfer,branch
1001,7331.15,2025-02-20 13:11:03,JB HiFi,credit,branch
1046,4337.24,2025-02-22 18:13:31,JB HiFi,atm,branch
1064,10480.06,2025-03-19 17:35:19,unknown,debit,mobile app
1030,17056.93,2025-04-18 01:47:47,Woolworths,debit,branch
1020,19794.93,2025-01-23 09:12:32,Uber,atm,online
1074,12842.78,2025-01-25 15:53:51,unknown,atm,branch
1030,18509.07,2025-05-01 04:25:45,Apple,transfer,branch
1026,17874.34,2025-03-24 03:26:14,Apple,transfer,mobile app
1014,7739.84,2025-01-13 19:32:01,JB HiFi,credit,branch
1067,10366.46,2025-01-09 01:26:16,Apple,credit,mobile app
1044,16672.17,2025-02-23 20:36:20,JB HiFi,credit,branch
1023,2063.58,2025-01-11 14:18:56,Uber,debit,mobile app
1066,7626.56,2025-03-20 02:23:12,Uber,atm,branch
1056,1877.99,2025-04-26 18:12:14,unknown,transfer,branch
1029,8807.04,2025-04-17 21:41:37,Apple,credit,branch
1092,18633.65,2025-04-10 04:54:33,Woolworths,atm,online
1082,6082.36,2025-01-27 05:17:05,Woolworths,transfer,mobile app
1082,3729.07,2025-04-03 04:18:11,JB HiFi,debit,online
1091,11800.2,2025-01-13 06:53:04,unknown,debit,online
1099,10931.39,2025-02-17 23:27:18,JB HiFi,atm,branch
1050,1160.64,2025-01-25 12:58:12,Amazon,transfer,branch
1041,15201.82,2025-03-30 02:28:44,unknown,transfer,branch
1023,1286.41,2025-01-09 12:20:56,unknown,atm,online
1078,11508.67,2025-04-27 15:15:25,Apple,debit,mobile app
1025,6742.32,2025-02-26 01:59:16,Apple,transfer,mobile app
1062,16806.26,2025-05-08 15:37:39,Apple,transfer,online
1096,5667.47,2025-04-17 22:43:19,Uber,credit,branch
1038,2166.09,2025-03-16 16:19:31,Woolworths,credit,branch
1011,14230.46,2025-03-25 21:17:45,Amazon,transfer,online
1027,2032.65,2025-03-20 06:37:03,Uber,debit,branch
1027,11135.77,2025-01-20 15:10:11,Apple,atm,branch
1042,18375.14,2025-02-15 13:31:45,unknown,transfer,mobile app
1047,14604.33,2025-03-23 17:08:17,JB HiFi,atm,mobile app
1066,14483.51,2025-02-13 13:44:19,Apple,debit,branch
1001,14717.84,2025-01-05 16:45:06,Amazon,credit,online
1066,12873.15,2025-02-25 16:48:20,Uber,credit,online
1011,4735.73,2025-04-23 14:24:50,Uber,credit,mobile app
1081,4474.29,2025-04-24 16:17:30,JB HiFi,credit,branch
1033,2728.51,2025-05-08 16:30:43,unknown,atm,online
1041,3178.61,2025-05-01 09:48:32,Woolworths,credit,online
1016,6248.69,2025-03-19 07:50:12,Amazon,atm,online
1081,3560.8,2025-03-23 21:15:24,Uber,credit,mobile app
1090,13994.93,2025-01-22 18:51:09,Uber,debit,online
1088,10649.56,2025-03-15 08:17:10,Woolworths,debit,online
1058,1519.23,2025-01-13 03:12:03,Amazon,credit,online
1094,17893.3,2025-02-04 19:15:58,Woolworths,atm,mobile app
1044,15309.5,2025-01-24 03:17:22,Apple,transfer,mobile app
1000,13747.6,2025-02-13 03:28:57,Amazon,debit,mobile app
1010,19263.41,2025-03-02 13:55:07,Uber,atm,online
1069,2682.62,2025-01-08 04:21:55,Uber,atm,online
1076,7845.66,2025-03-17 15:35:43,Woolworths,atm,branch
1087,19827.25,2025-04-10 08:17:57,Amazon,debit,mobile app
1064,3637.28,2025-04-17 19:25:23,Uber,transfer,branch
1025,14277.73,2025-01-30 22:33:45,Uber,atm,mobile app
1070,10202.48,2025-02-02 08:51:14,unknown,atm,online
1082,10522.7,2025-01-17 05:59:17,JB HiFi,debit,mobile app
1084,7622.22,2025-05-08 14:52:05,unknown,atm,mobile app
1082,3017.14,2025-02-09 06:07:20,Woolworths,credit,branch
1005,6453.14,2025-01-30 06:35:31,unknown,debit,branch
1038,16517.5,2025-03-21 14:24:24,Woolworths,transfer,mobile app
1062,5624.13,2025-04-14 02:14:31,unknown,transfer,branch
1057,18165.74,2025-05-03 07:27:28,Amazon,atm,online
1035,7080.72,2025-04-02 16:24:57,Uber,atm,online
1078,8522.31,2025-03-21 23:42:22,Amazon,transfer,branch
1059,10627.37,2025-04-21 15:18:35,Woolworths,credit,online
1085,6356.03,2025-04-14 06:07:06,Amazon,atm,online
1045,9332.65,2025-04-30 00:39:59,Amazon,transfer,mobile app
1022,19162.08,2025-03-11 17:26:29,unknown,atm,branch
1001,15021.95,2025-01-23 08:01:40,unknown,debit,online
1066,292.76,2025-01-04 20:22:53,unknown,transfer,online
1003,17470.17,2025-03-18 22:04:23,Woolworths,transfer,online
1005,16833.01,2025-04-11 10:22:46,Uber,atm,online
1022,17828.68,2025-01-22 21:59:39,Apple,transfer,online
1098,12055.52,2025-05-08 01:31:30,Amazon,transfer,online
1006,16632.25,2025-04-08 01:33:38,Amazon,credit,online
1075,9893.08,2025-02-17 09:42:09,Apple,debit,online
1092,10071.98,2025-03-29 17:05:01,Woolworths,transfer,branch
1032,6294.56,2025-01-06 23:43:30,JB HiFi,atm,branch
1048,8032.98,2025-02-18 22:28:47,Amazon,transfer,online
1056,11533.53,2025-01-04 11:50:13,Amazon,transfer,mobile app
1095,19275.28,2025-01-13 18:16:38,Apple,debit,mobile app
1098,2074.27,2025-03-01 09:35:00,unknown,debit,branch
1048,2591.05,2025-02-22 08:32:44,Woolworths,transfer,mobile app
1068,14921.82,2025-02-01 09:40:53,Uber,atm,mobile app
1094,11422.23,2025-02-23 21:49:46,Apple,transfer,online
1006,1075.13,2025-01-14 12:10:56,Apple,credit,branch
1017,14274.49,2025-04-21 05:47:32,unknown,debit,mobile app
1025,12646.44,2025-02-23 23:46:28,Uber,transfer,branch
1049,17651.7,2025-05-03 15:57:21,Woolworths,credit,branch
1030,13100.78,2025-01-05 15:34:07,JB HiFi,atm,branch
1041,6134.19,2025-04-25 04:27:13,unknown,debit,online
1053,19414.7,2025-02-20 05:03:57,JB HiFi,transfer,mobile app
1068,4823.86,2025-01-18 04:38:28,Woolworths,atm,branch
1020,10897.83,2025-02-07 17:49:52,Woolworths,debit,mobile app
1015,18784.28,2025-02-08 00:30:07,Apple,credit,branch
1077,13308.26,2025-03-16 16:19:06,Uber,credit,online
1048,11924.17,2025-02-19 16:25:35,unknown,transfer,branch
1033,706.4,2025-02-05 10:19:23,Woolworths,atm,mobile app
1039,3353.01,2025-04-04 02:26:13,Apple,atm,online
1079,15852.81,2025-04-30 03:02:16,Woolworths,credit,branch
1065,5817.66,2025-03-26 13:42:10,Uber,credit,online
1002,11609.15,2025-01-21 07:09:21,unknown,atm,branch
1033,11877.69,2025-01-02 13:56:05,Woolworths,atm,branch
1067,4026.42,2025-01-27 05:35:35,Woolworths,debit,mobile app
1093,19558.77,2025-02-28 10:08:52,Amazon,debit,mobile app
1039,9097.59,2025-04-20 07:05:48,JB HiFi,atm,mobile app
1011,9062.52,2025-02-03 09:47:28,Uber,debit,branch
1068,13907.86,2025-04-29 12:06:28,Apple,debit,online
1032,11269.54,2025-02-17 05:34:31,Amazon,transfer,online
1078,3776.42,2025-02-03 06:47:18,Uber,atm,online
1017,11290.45,2025-02-06 03:34:06,Uber,debit,mobile app
1029,5973.84,2025-01-25 00:14:33,unknown,transfer,mobile app
1012,7396.14,2025-03-20 23:03:31,Amazon,debit,online
1025,15878.3,2025-01-15 16:52:53,Amazon,debit,online
1088,3164.63,2025-03-01 08:23:25,Apple,debit,online
1096,7125.57,2025-01-07 00:20:14,Uber,debit,branch
